id,source_drug_id,target_drug_id
220013,DB09275,DB00202
220014,DB09275,DB00206
220015,DB09275,DB00246
220016,DB09275,DB00260
220017,DB09275,DB00321
220018,DB09275,DB00344
220019,DB09275,DB00361
220020,DB09275,DB00363
220021,DB09275,DB00372
220022,DB09275,DB00391
220023,DB09275,DB00408
220024,DB09275,DB00409
220025,DB09275,DB00420
220026,DB09275,DB00433
220027,DB09275,DB00444
220028,DB09275,DB00450
220029,DB09275,DB00458
220030,DB09275,DB00477
220031,DB09275,DB00502
220032,DB09275,DB00508
220033,DB09275,DB00531
220034,DB09275,DB00540
220035,DB09275,DB00541
220036,DB09275,DB00543
220037,DB09275,DB00623
220038,DB09275,DB00649
220039,DB09275,DB00679
220040,DB09275,DB00680
220041,DB09275,DB00726
220042,DB09275,DB00734
220043,DB09275,DB00831
220044,DB09275,DB00850
220045,DB09275,DB00875
220046,DB09275,DB00898
220047,DB09275,DB00900
220048,DB09275,DB00924
220049,DB09275,DB00933
220050,DB09275,DB01063
220051,DB09275,DB01069
220052,DB09275,DB01100
220053,DB09275,DB01142
220054,DB09275,DB01151
220055,DB09275,DB01190
220056,DB09275,DB01199
220057,DB09275,DB01229
220058,DB09275,DB01238
220059,DB09275,DB01239
220060,DB09275,DB01242
220061,DB09275,DB01245
220062,DB09275,DB01246
220063,DB09275,DB01267
220064,DB09275,DB01356
220065,DB09275,DB01403
220066,DB09275,DB01598
220067,DB09275,DB01608
220068,DB09275,DB01614
220069,DB09275,DB01615
220070,DB09275,DB01618
220071,DB09275,DB01621
220072,DB09275,DB01622
220073,DB09275,DB01623
220074,DB09275,DB01624
220075,DB09275,DB01627
220076,DB09275,DB04836
220077,DB09275,DB04842
220078,DB09275,DB04872
220079,DB09275,DB04888
220080,DB09275,DB04946
220081,DB09275,DB05316
220082,DB09275,DB05687
220083,DB09275,DB06016
220084,DB09275,DB06144
220085,DB09275,DB06216
220086,DB09275,DB06288
220087,DB09275,DB08815
220088,DB09275,DB08922
220089,DB09275,DB08927
220090,DB09275,DB08996
220091,DB09275,DB09000
220092,DB09275,DB09016
220093,DB09276,DB00762
220094,DB09276,DB00178
220095,DB09276,DB00492
220096,DB09276,DB00519
220097,DB09276,DB00542
220098,DB09276,DB00584
220099,DB09276,DB00691
220100,DB09276,DB00722
220101,DB09276,DB00790
220102,DB09276,DB00881
220103,DB09276,DB00886
220104,DB09276,DB01180
220105,DB09276,DB01197
220106,DB09276,DB01340
220107,DB09276,DB01348
220108,DB09276,DB08836
220109,DB09276,DB09477
220110,DB09276,DB11783
220111,DB09276,DB13166
220112,DB09276,DB13312
220113,DB09276,DB14125
220114,DB09276,DB14207
220115,DB09276,DB14208
220116,DB09276,DB14209
220117,DB09276,DB14210
220118,DB09276,DB14213
220119,DB09276,DB14217
220120,DB09276,DB14231
220121,DB09276,DB15565
220122,DB09276,DB00091
220123,DB09276,DB00159
220124,DB09276,DB00229
220125,DB09276,DB00244
220126,DB09276,DB00267
220127,DB09276,DB00274
220128,DB09276,DB00282
220129,DB09276,DB00300
220130,DB09276,DB00369
220131,DB09276,DB00384
220132,DB09276,DB00430
220133,DB09276,DB00438
220134,DB09276,DB00447
220135,DB09276,DB00456
220136,DB09276,DB00461
220137,DB09276,DB00465
220138,DB09276,DB00469
220139,DB09276,DB00482
220140,DB09276,DB00493
220141,DB09276,DB00500
220142,DB09276,DB00529
220143,DB09276,DB00533
220144,DB09276,DB00554
220145,DB09276,DB00563
220146,DB09276,DB00567
220147,DB09276,DB00573
220148,DB09276,DB00577
220149,DB09276,DB00580
220150,DB09276,DB00605
220151,DB09276,DB00626
220152,DB09276,DB00681
220153,DB09276,DB00689
220154,DB09276,DB00718
220155,DB09276,DB00738
220156,DB09276,DB00742
220157,DB09276,DB00749
220158,DB09276,DB00784
220159,DB09276,DB00787
220160,DB09276,DB00795
220161,DB09276,DB00812
220162,DB09276,DB00814
220163,DB09276,DB00821
220164,DB09276,DB00833
220165,DB09276,DB00861
220166,DB09276,DB00864
220167,DB09276,DB00903
220168,DB09276,DB00923
220169,DB09276,DB00936
220170,DB09276,DB00939
220171,DB09276,DB00945
220172,DB09276,DB00958
220173,DB09276,DB00991
220174,DB09276,DB00999
220175,DB09276,DB01014
220176,DB09276,DB01066
220177,DB09276,DB01072
220178,DB09276,DB01111
220179,DB09276,DB01112
220180,DB09276,DB01139
220181,DB09276,DB01140
220182,DB09276,DB01150
220183,DB09276,DB01212
220184,DB09276,DB01250
220185,DB09276,DB01283
220186,DB09276,DB01326
220187,DB09276,DB01327
220188,DB09276,DB01328
220189,DB09276,DB01329
220190,DB09276,DB01330
220191,DB09276,DB01331
220192,DB09276,DB01332
220193,DB09277,DB01394
220194,DB09277,DB00007
220195,DB09277,DB00014
220196,DB09277,DB00644
220197,DB09277,DB00666
220198,DB09277,DB06719
220199,DB09277,DB06788
220200,DB09277,DB06825
220201,DB09277,DB11510
220202,DB09277,DB01128
220203,DB09277,DB00499
220204,DB09277,DB00665
220205,DB09277,DB04839
220206,DB09277,DB08899
220207,DB09277,DB11901
220208,DB09277,DB13528
220209,DB09277,DB12941
220210,DB09277,DB00091
220211,DB09277,DB00159
220212,DB09277,DB00229
220213,DB09277,DB00244
220214,DB09277,DB00267
220215,DB09277,DB00274
220216,DB09277,DB00282
220217,DB09277,DB00300
220218,DB09277,DB00328
220219,DB09277,DB00369
220220,DB09277,DB00384
220221,DB09277,DB00430
220222,DB09277,DB00438
220223,DB09277,DB00447
220224,DB09277,DB00456
220225,DB09277,DB00461
220226,DB09277,DB00465
220227,DB09277,DB00469
220228,DB09277,DB00482
220229,DB09277,DB00493
220230,DB09277,DB00500
220231,DB09277,DB00529
220232,DB09277,DB00533
220233,DB09277,DB00554
220234,DB09277,DB00563
220235,DB09277,DB00567
220236,DB09277,DB00573
220237,DB09277,DB00577
220238,DB09277,DB00580
220239,DB09277,DB00586
220240,DB09277,DB00605
220241,DB09277,DB00626
220242,DB09277,DB00681
220243,DB09277,DB00689
220244,DB09277,DB00712
220245,DB09277,DB00718
220246,DB09277,DB00738
220247,DB09277,DB00742
220248,DB09277,DB00749
220249,DB09277,DB00784
220250,DB09277,DB00787
220251,DB09277,DB00788
220252,DB09277,DB00795
220253,DB09277,DB00812
220254,DB09277,DB00814
220255,DB09277,DB00821
220256,DB09277,DB00833
220257,DB09277,DB00861
220258,DB09277,DB00864
220259,DB09277,DB00903
220260,DB09277,DB00923
220261,DB09277,DB00936
220262,DB09277,DB00939
220263,DB09277,DB00945
220264,DB09277,DB00958
220265,DB09277,DB00991
220266,DB09277,DB00999
220267,DB09277,DB01009
220268,DB09277,DB01014
220269,DB09277,DB01050
220270,DB09277,DB01066
220271,DB09277,DB01072
220272,DB09277,DB01111
220273,DB09277,DB01112
220274,DB09277,DB01139
220275,DB09277,DB01140
220276,DB09277,DB01150
220277,DB09277,DB01212
220278,DB09277,DB01250
220279,DB09277,DB01283
220280,DB09277,DB01326
220281,DB09277,DB01327
220282,DB09277,DB01328
220283,DB09277,DB01329
220284,DB09277,DB01330
220285,DB09277,DB01331
220286,DB09277,DB01332
220287,DB09277,DB01333
220288,DB09277,DB01397
220289,DB09277,DB01399
220290,DB09277,DB01401
220291,DB09277,DB01413
220292,DB09277,DB01414
220293,DB09278,DB01097
220294,DB09278,DB08880
220295,DB09278,DB00390
220296,DB09278,DB13401
220297,DB09278,DB13691
220298,DB09278,DB00334
220299,DB09279,DB00476
220300,DB09279,DB01235
220301,DB09279,DB00734
220302,DB09279,DB09026
220303,DB09279,DB08907
220304,DB09279,DB01395
220305,DB09279,DB00700
220306,DB09279,DB06294
220307,DB09279,DB00232
220308,DB09279,DB00436
220309,DB09279,DB00562
220310,DB09279,DB00606
220311,DB09279,DB00774
220312,DB09279,DB00880
220313,DB09279,DB00999
220314,DB09279,DB01021
220315,DB09279,DB01324
220316,DB09279,DB13430
220317,DB09279,DB13532
220318,DB09279,DB01356
220319,DB09279,DB14507
220320,DB09279,DB14509
220321,DB09279,DB14506
220322,DB09279,DB06212
220323,DB09279,DB00440
220324,DB09279,DB01238
220325,DB09279,DB14185
220326,DB09279,DB00537
220327,DB09279,DB00091
220328,DB09279,DB09220
220329,DB09279,DB00159
220330,DB09279,DB00244
220331,DB09279,DB00328
220332,DB09279,DB00461
220333,DB09279,DB00469
220334,DB09279,DB00482
220335,DB09279,DB00500
220336,DB09279,DB00533
220337,DB09279,DB00554
220338,DB09279,DB00573
220339,DB09279,DB00580
220340,DB09279,DB00586
220341,DB09279,DB00605
220342,DB09279,DB00712
220343,DB09279,DB00749
220344,DB09279,DB00784
220345,DB09279,DB00788
220346,DB09279,DB00795
220347,DB09279,DB00812
220348,DB09279,DB00814
220349,DB09279,DB00821
220350,DB09279,DB00861
220351,DB09279,DB00936
220352,DB09279,DB00939
220353,DB09279,DB00945
220354,DB09279,DB00991
220355,DB09279,DB01009
220356,DB09279,DB01014
220357,DB09279,DB01050
220358,DB09279,DB01250
220359,DB09279,DB01283
220360,DB09279,DB01397
220361,DB09279,DB01399
220362,DB09279,DB01401
220363,DB09279,DB01419
220364,DB09279,DB01424
220365,DB09279,DB01435
220366,DB09279,DB01600
220367,DB09279,DB01628
220368,DB09279,DB02224
220369,DB09279,DB03585
220370,DB09279,DB04552
220371,DB09279,DB04725
220372,DB09279,DB04743
220373,DB09279,DB04812
220374,DB09279,DB04817
220375,DB09279,DB04828
220376,DB09279,DB05095
220377,DB09279,DB06725
220378,DB09279,DB06736
220379,DB09279,DB06737
220380,DB09279,DB07402
220381,DB09279,DB07477
220382,DB09279,DB08439
220383,DB09279,DB08797
220384,DB09279,DB08940
220385,DB09279,DB08942
220386,DB09279,DB08951
220387,DB09279,DB08955
220388,DB09279,DB08976
220389,DB09279,DB08981
220390,DB09279,DB08984
220391,DB09279,DB08991
220392,DB09279,DB09084
220393,DB09279,DB09212
220394,DB09279,DB09213
220395,DB09279,DB09214
220396,DB09279,DB09215
220397,DB09279,DB09216
220398,DB09279,DB09217
220399,DB09280,DB08916
220400,DB09280,DB06616
220401,DB09280,DB08870
220402,DB09280,DB01394
220403,DB09280,DB09075
220404,DB09280,DB09049
220405,DB09280,DB06589
220406,DB09280,DB06480
220407,DB09280,DB06207
220408,DB09280,DB01030
220409,DB09280,DB01238
220410,DB09280,DB01220
220411,DB09280,DB09128
220412,DB09280,DB08875
220413,DB09280,DB06695
220414,DB09280,DB09123
220415,DB09280,DB00530
220416,DB09280,DB01590
220417,DB09280,DB00990
220418,DB09280,DB00317
220419,DB09280,DB01018
220420,DB09280,DB00619
220421,DB09280,DB00762
220422,DB09280,DB04845
220423,DB09280,DB01259
220424,DB09280,DB04835
220425,DB09280,DB01058
220426,DB09280,DB01224
220427,DB09280,DB08934
220428,DB09280,DB06684
220429,DB09280,DB09068
220430,DB09280,DB01181
220431,DB09280,DB09027
220432,DB09280,DB08883
220433,DB09280,DB08735
220434,DB09280,DB08736
220435,DB09280,DB08867
220436,DB09280,DB05812
220437,DB09280,DB00213
220438,DB09280,DB00215
220439,DB09280,DB00252
220440,DB09280,DB00312
220441,DB09280,DB00321
220442,DB09280,DB00333
220443,DB09280,DB00338
220444,DB09280,DB00347
220445,DB09280,DB00349
220446,DB09280,DB00373
220447,DB09280,DB00395
220448,DB09280,DB00396
220449,DB09280,DB00425
220450,DB09280,DB00448
220451,DB09280,DB00458
220452,DB09280,DB00468
220453,DB09280,DB00472
220454,DB09280,DB00474
220455,DB09280,DB00518
220456,DB09280,DB00531
220457,DB09280,DB00582
220458,DB09280,DB00590
220459,DB09280,DB00599
220460,DB09280,DB00675
220461,DB09280,DB00679
220462,DB09280,DB00682
220463,DB09280,DB00736
220464,DB09280,DB00758
220465,DB09280,DB00794
220466,DB09280,DB00829
220467,DB09280,DB00849
220468,DB09280,DB00909
220469,DB09280,DB00980
220470,DB09280,DB01129
220471,DB09280,DB01131
220472,DB09280,DB01142
220473,DB09280,DB01174
220474,DB09280,DB01175
220475,DB09280,DB01242
220476,DB09280,DB01320
220477,DB09280,DB01323
220478,DB09280,DB01355
220479,DB09280,DB01418
220480,DB09280,DB01483
220481,DB09280,DB05246
220482,DB09280,DB05351
220483,DB09280,DB06218
220484,DB09280,DB06414
220485,DB09280,DB06605
220486,DB09280,DB06626
220487,DB09280,DB06697
220488,DB09280,DB06739
220489,DB09280,DB08496
220490,DB09280,DB09166
220491,DB09280,DB11823
220492,DB09280,DB12130
220493,DB09280,DB12245
220494,DB09280,DB12474
220495,DB09280,DB13762
220496,DB09280,DB14055
220497,DB09280,DB00571
220498,DB09280,DB00661
220499,DB09281,DB00202
220500,DB09281,DB00416
220501,DB09281,DB00483
220502,DB09281,DB00565
220503,DB09281,DB00728
220504,DB09281,DB00732
220505,DB09281,DB01135
220506,DB09281,DB01226
220507,DB09281,DB01245
220508,DB09281,DB01336
220509,DB09281,DB01337
220510,DB09281,DB01338
220511,DB09281,DB01339
220512,DB09281,DB04834
220513,DB09281,DB11156
220514,DB09281,DB12989
220515,DB09281,DB13295
220516,DB09281,DB13584
220517,DB09281,DB13648
220518,DB09281,DB01199
220519,DB09281,DB01072
220520,DB09281,DB06616
220521,DB09281,DB01066
220522,DB09281,DB06695
220523,DB09281,DB08912
220524,DB09281,DB01254
220525,DB09281,DB00705
220526,DB09281,DB00530
220527,DB09281,DB00317
220528,DB09281,DB01167
220529,DB09281,DB09027
220530,DB09281,DB00422
220531,DB09281,DB06589
220532,DB09281,DB08931
220533,DB09281,DB00136
220534,DB09281,DB00146
220535,DB09281,DB00153
220536,DB09281,DB00169
220537,DB09281,DB00910
220538,DB09281,DB01070
220539,DB09281,DB01436
220540,DB09281,DB04258
220541,DB09281,DB04796
220542,DB09281,DB04891
220543,DB09281,DB05295
220544,DB09281,DB06117
220545,DB09281,DB06194
220546,DB09281,DB06272
220547,DB09281,DB06410
220548,DB09281,DB11094
220549,DB09281,DB13097
220550,DB09281,DB13689
220551,DB09281,DB08826
220552,DB09281,DB06210
220553,DB09281,DB00451
220554,DB09281,DB01344
220555,DB09281,DB09020
220556,DB09281,DB01197
220557,DB09281,DB01416
220558,DB09281,DB01112
220559,DB09281,DB00608
220560,DB09281,DB09101
220561,DB09281,DB08872
220562,DB09281,DB00424
220563,DB09281,DB01045
220564,DB09281,DB00657
220565,DB09281,DB01043
220566,DB09281,DB00859
220567,DB09281,DB00908
220568,DB09281,DB00468
220569,DB09281,DB00489
220570,DB09281,DB00391
220571,DB09281,DB01609
220572,DB09281,DB00437
220573,DB09281,DB00950
220574,DB09281,DB06817
220575,DB09281,DB01218
220576,DB09281,DB00929
220577,DB09281,DB00244
220578,DB09281,DB00847
220579,DB09281,DB01026
220580,DB09281,DB00209
220581,DB09281,DB00219
220582,DB09281,DB00246
220583,DB09281,DB00332
220584,DB09281,DB00334
220585,DB09281,DB00340
220586,DB09281,DB00342
220587,DB09281,DB00354
220588,DB09281,DB00366
220589,DB09281,DB00376
220590,DB09281,DB00383
220591,DB09281,DB00387
220592,DB09281,DB00392
220593,DB09281,DB00434
220594,DB09281,DB00462
220595,DB09281,DB00496
220596,DB09281,DB00505
220597,DB09281,DB00517
220598,DB09281,DB00540
220599,DB09282,DB00727
220600,DB09282,DB00883
220601,DB09282,DB01612
220602,DB09282,DB01613
220603,DB09282,DB06154
220604,DB09282,DB09401
220605,DB09282,DB13255
220606,DB09282,DB13408
220607,DB09282,DB13637
220608,DB09282,DB13719
220609,DB09282,DB14049
220610,DB09282,DB00177
220611,DB09282,DB00178
220612,DB09282,DB00187
220613,DB09282,DB00195
220614,DB09282,DB00206
220615,DB09282,DB00212
220616,DB09282,DB00214
220617,DB09282,DB00217
220618,DB09282,DB00226
220619,DB09282,DB00264
220620,DB09282,DB00270
220621,DB09282,DB00275
220622,DB09282,DB00310
220623,DB09282,DB00325
220624,DB09282,DB00335
220625,DB09282,DB00343
220626,DB09282,DB00350
220627,DB09282,DB00373
220628,DB09282,DB00374
220629,DB09282,DB00381
220630,DB09282,DB00393
220631,DB09282,DB00401
220632,DB09282,DB00436
220633,DB09282,DB00457
220634,DB09282,DB00492
220635,DB09282,DB00519
220636,DB09282,DB00524
220637,DB09282,DB00528
220638,DB09282,DB00542
220639,DB09282,DB00559
220640,DB09282,DB00571
220641,DB09282,DB00575
220642,DB09282,DB00584
220643,DB09282,DB00590
220644,DB09282,DB00598
220645,DB09282,DB00606
220646,DB09282,DB00612
220647,DB09282,DB00616
220648,DB09282,DB00622
220649,DB09282,DB00629
220650,DB09282,DB00657
220651,DB09282,DB00678
220652,DB09282,DB00691
220653,DB09282,DB00692
220654,DB09282,DB00700
220655,DB09282,DB00722
220656,DB09282,DB00765
220657,DB09282,DB00774
220658,DB09282,DB00785
220659,DB09282,DB00790
220660,DB09282,DB00796
220661,DB09282,DB00797
220662,DB09282,DB00800
220663,DB09282,DB00808
220664,DB09282,DB00866
220665,DB09282,DB00876
220666,DB09282,DB00880
220667,DB09282,DB00881
220668,DB09282,DB00886
220669,DB09282,DB00925
220670,DB09282,DB00960
220671,DB09282,DB00966
220672,DB09282,DB00968
220673,DB09282,DB00999
220674,DB09282,DB01018
220675,DB09282,DB01021
220676,DB09282,DB01023
220677,DB09282,DB01029
220678,DB09282,DB01054
220679,DB09282,DB01089
220680,DB09282,DB01090
220681,DB09282,DB01116
220682,DB09282,DB01119
220683,DB09282,DB01136
220684,DB09282,DB01158
220685,DB09282,DB01162
220686,DB09282,DB01170
220687,DB09282,DB01180
220688,DB09282,DB01193
220689,DB09282,DB01197
220690,DB09282,DB01203
220691,DB09282,DB01240
220692,DB09282,DB01244
220693,DB09282,DB01275
220694,DB09282,DB01295
220695,DB09282,DB01297
220696,DB09282,DB01324
220697,DB09282,DB01340
220698,DB09282,DB01347
220699,DB09283,DB06605
220700,DB09283,DB01254
220701,DB09283,DB01586
220702,DB09283,DB02123
220703,DB09283,DB02659
220704,DB09283,DB02691
220705,DB09283,DB03619
220706,DB09283,DB04348
220707,DB09283,DB05990
220708,DB09283,DB06777
220709,DB09283,DB08833
220710,DB09283,DB08834
220711,DB09283,DB08857
220712,DB09283,DB11622
220713,DB09283,DB11789
220714,DB09283,DB01296
220715,DB09283,DB00078
220716,DB09283,DB09053
220717,DB09283,DB08935
220718,DB09283,DB00806
220719,DB09283,DB06228
220720,DB09283,DB00932
220721,DB09283,DB00013
220722,DB09283,DB00163
220723,DB09283,DB00686
220724,DB09283,DB09211
220725,DB09283,DB11133
220726,DB09283,DB00081
220727,DB09283,DB00001
220728,DB09283,DB00006
220729,DB09283,DB00009
220730,DB09283,DB00015
220731,DB09283,DB00029
220732,DB09283,DB00031
220733,DB09283,DB00054
220734,DB09283,DB00055
220735,DB09283,DB00086
220736,DB09283,DB00266
220737,DB09283,DB00278
220738,DB09283,DB00407
220739,DB09283,DB00498
220740,DB09283,DB00569
220741,DB09283,DB00682
220742,DB09283,DB00946
220743,DB09283,DB00975
220744,DB09283,DB01088
220745,DB09283,DB01109
220746,DB09283,DB01225
220747,DB09283,DB01240
220748,DB09283,DB01418
220749,DB09283,DB03410
220750,DB09283,DB04665
220751,DB09283,DB04898
220752,DB09283,DB04925
220753,DB09283,DB04932
220754,DB09283,DB05099
220755,DB09283,DB05229
220756,DB09283,DB05254
220757,DB09283,DB06209
220758,DB09283,DB06271
220759,DB09283,DB06294
220760,DB09283,DB06406
220761,DB09283,DB06441
220762,DB09283,DB06543
220763,DB09283,DB06635
220764,DB09283,DB06679
220765,DB09283,DB06754
220766,DB09283,DB06779
220767,DB09283,DB06822
220768,DB09283,DB07767
220769,DB09283,DB08496
220770,DB09283,DB08794
220771,DB09283,DB08813
220772,DB09283,DB08814
220773,DB09283,DB08816
220774,DB09283,DB08994
220775,DB09283,DB09030
220776,DB09283,DB09075
220777,DB09283,DB09125
220778,DB09283,DB09154
220779,DB09283,DB09255
220780,DB09283,DB09258
220781,DB09283,DB09259
220782,DB09283,DB09260
220783,DB09283,DB09261
220784,DB09283,DB11095
220785,DB09283,DB11154
220786,DB09283,DB11166
220787,DB09283,DB11312
220788,DB09283,DB11598
220789,DB09283,DB11984
220790,DB09283,DB12289
220791,DB09283,DB12364
220792,DB09283,DB12598
220793,DB09283,DB12726
220794,DB09283,DB12831
220795,DB09283,DB13136
220796,DB09283,DB13149
220797,DB09283,DB13199
220798,DB09283,DB13275
220799,DB09284,DB13967
220800,DB09284,DB01020
220801,DB09285,DB00381
220802,DB09285,DB00191
220803,DB09285,DB00211
220804,DB09285,DB00216
220805,DB09285,DB00221
220806,DB09285,DB00246
220807,DB09285,DB00247
220808,DB09285,DB00248
220809,DB09285,DB00315
220810,DB09285,DB00320
220811,DB09285,DB00344
220812,DB09285,DB00353
220813,DB09285,DB00368
220814,DB09285,DB00370
220815,DB09285,DB00388
220816,DB09285,DB00397
220817,DB09285,DB00420
220818,DB09285,DB00450
220819,DB09285,DB00540
220820,DB09285,DB00543
220821,DB09285,DB00561
220822,DB09285,DB00572
220823,DB09285,DB00589
220824,DB09285,DB00601
220825,DB09285,DB00610
220826,DB09285,DB00614
220827,DB09285,DB00668
220828,DB09285,DB00679
220829,DB09285,DB00696
220830,DB09285,DB00699
220831,DB09285,DB00708
220832,DB09285,DB00723
220833,DB09285,DB00726
220834,DB09285,DB00734
220835,DB09285,DB00752
220836,DB09285,DB00753
220837,DB09285,DB00777
220838,DB09285,DB00802
220839,DB09285,DB00805
220840,DB09285,DB00816
220841,DB09285,DB00818
220842,DB09285,DB00830
220843,DB09285,DB00831
220844,DB09285,DB00852
220845,DB09285,DB00865
220846,DB09285,DB00867
220847,DB09285,DB00875
220848,DB09285,DB00899
220849,DB09285,DB00901
220850,DB09285,DB00935
220851,DB09285,DB00937
220852,DB09285,DB00938
220853,DB09285,DB00952
220854,DB09285,DB00983
220855,DB09285,DB00998
220856,DB09285,DB01028
220857,DB09285,DB01037
220858,DB09285,DB01049
220859,DB09285,DB01064
220860,DB09285,DB01102
220861,DB09285,DB01126
220862,DB09285,DB01159
220863,DB09285,DB01171
220864,DB09285,DB01186
220865,DB09285,DB01189
220866,DB09285,DB01200
220867,DB09285,DB01216
220868,DB09285,DB01238
220869,DB09285,DB01247
220870,DB09285,DB01253
220871,DB09285,DB01255
220872,DB09285,DB01288
220873,DB09285,DB01291
220874,DB09285,DB01363
220875,DB09285,DB01364
220876,DB09285,DB01365
220877,DB09285,DB01366
220878,DB09285,DB01392
220879,DB09285,DB01403
220880,DB09285,DB01407
220881,DB09285,DB01408
220882,DB09285,DB01442
220883,DB09285,DB01454
220884,DB09285,DB01467
220885,DB09285,DB01472
220886,DB09285,DB01484
220887,DB09285,DB01509
220888,DB09285,DB01556
220889,DB09285,DB01576
220890,DB09285,DB01579
220891,DB09285,DB01591
220892,DB09285,DB01608
220893,DB09285,DB01614
220894,DB09285,DB01622
